hard,ram,scrn,year,price,id,speed,trend,dpentium,d486,dcd,dmulti,dscrn14,dscrn15,dscrn17,dquarter,dsemester,hard_above,ram_above,speed_above
720,16,15,1994,3090,5688,90,23,1,0,1,0,0,1,0,8,4,635,14,65
720,16,15,1994,3054,5674,90,23,1,0,1,0,0,1,0,8,4,635,14,65
720,16,15,1994,3143,5695,90,23,1,0,1,1,0,1,0,8,4,635,14,65
528,16,15,1994,3095,5751,90,23,1,0,1,0,0,1,0,8,4,443,14,65
1000,24,15,1994,3554,5716,90,23,1,0,1,0,0,1,0,8,4,915,22,65
1000,24,15,1994,3744,5723,90,23,1,0,1,0,0,1,0,8,4,915,22,65
214,4,15,1994,2290,5604,90,23,1,0,0,0,0,1,0,8,4,129,2,65
720,16,17,1994,2640,5696,33,23,0,1,1,0,0,0,1,8,4,635,14,8
1000,24,17,1994,3240,5739,33,23,0,1,1,0,0,0,1,8,4,915,22,8
1000,24,17,1994,3140,5738,33,23,0,1,1,0,0,0,1,8,4,915,22,8
720,16,17,1994,2740,5697,33,23,0,1,1,0,0,0,1,8,4,635,14,8
1000,24,17,1994,3240,5740,50,23,0,1,1,0,0,0,1,8,4,915,22,25
720,16,17,1994,2740,5698,50,23,0,1,1,0,0,0,1,8,4,635,14,25
720,16,17,1994,3140,5700,60,23,1,0,1,0,0,0,1,8,4,635,14,35
528,16,17,1994,3388,5567,60,23,1,0,1,1,0,0,1,8,4,443,14,35
1000,24,17,1994,3640,5742,60,23,1,0,1,0,0,0,1,8,4,915,22,35
1000,24,17,1994,3290,5741,66,23,0,1,1,0,0,0,1,8,4,915,22,41
720,16,17,1994,2790,5699,66,23,0,1,1,0,0,0,1,8,4,635,14,41
528,16,17,1994,3538,5752,66,23,1,0,1,1,0,0,1,8,4,443,14,41
1000,24,17,1994,3790,5743,66,23,1,0,1,0,0,0,1,8,4,915,22,41
720,16,17,1994,3290,5701,66,23,1,0,1,0,0,0,1,8,4,635,14,41
1000,24,17,1994,3890,5744,90,23,1,0,1,0,0,0,1,8,4,915,22,65
720,16,17,1994,3390,5702,90,23,1,0,1,0,0,0,1,8,4,635,14,65
528,16,17,1994,3638,5753,90,23,1,0,1,1,0,0,1,8,4,443,14,65
1000,24,17,1994,4395,5754,90,23,1,0,1,1,0,0,1,8,4,915,22,65
528,8,14,1994,1823,5446,33,24,0,1,1,1,1,0,0,8,4,443,6,8
528,8,14,1994,1944,5439,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1195,5365,33,24,0,1,0,0,1,0,0,8,4,129,2,8
1000,8,14,1994,2040,5454,33,24,0,1,1,0,1,0,0,8,4,915,6,8
214,4,14,1994,1554,5391,33,24,0,1,0,0,1,0,0,8,4,129,2,8
528,8,14,1994,1890,5462,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1590,5412,33,24,0,1,0,0,1,0,0,8,4,129,2,8
528,8,14,1994,1795,5419,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1395,5376,33,24,0,1,0,0,1,0,0,8,4,129,2,8
528,8,14,1994,1923,5447,33,24,0,1,1,1,1,0,0,8,4,443,6,8
528,8,14,1994,1854,5433,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1744,5398,33,24,0,1,0,0,1,0,0,8,4,129,2,8
214,4,14,1994,1495,5377,33,24,0,1,0,0,1,0,0,8,4,129,2,8
214,4,14,1994,1295,5366,33,24,0,1,0,0,1,0,0,8,4,129,2,8
528,8,14,1994,2044,5440,33,24,0,1,1,0,1,0,0,8,4,443,6,8
528,8,14,1994,1790,5461,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1454,5390,33,24,0,1,0,0,1,0,0,8,4,129,2,8
1000,8,14,1994,1940,5453,33,24,0,1,1,0,1,0,0,8,4,915,6,8
528,8,14,1994,1695,5418,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1644,5397,33,24,0,1,0,0,1,0,0,8,4,129,2,8
528,8,14,1994,1754,5432,33,24,0,1,1,0,1,0,0,8,4,443,6,8
214,4,14,1994,1490,5411,33,24,0,1,0,0,1,0,0,8,4,129,2,8
528,8,14,1994,2044,5441,50,24,0,1,1,0,1,0,0,8,4,443,6,25
528,8,14,1994,1854,5434,50,24,0,1,1,0,1,0,0,8,4,443,6,25
214,4,14,1994,1295,5367,50,24,0,1,0,0,1,0,0,8,4,129,2,25
214,4,14,1994,1554,5392,50,24,0,1,0,0,1,0,0,8,4,129,2,25
528,8,14,1994,1795,5420,50,24,0,1,1,0,1,0,0,8,4,443,6,25
214,4,14,1994,1495,5378,50,24,0,1,0,0,1,0,0,8,4,129,2,25
528,8,14,1994,1923,5448,50,24,0,1,1,1,1,0,0,8,4,443,6,25
528,8,14,1994,1890,5463,50,24,0,1,1,0,1,0,0,8,4,443,6,25
1000,8,14,1994,2040,5455,50,24,0,1,1,0,1,0,0,8,4,915,6,25
214,4,14,1994,1590,5413,50,24,0,1,0,0,1,0,0,8,4,129,2,25
214,4,14,1994,1744,5399,50,24,0,1,0,0,1,0,0,8,4,129,2,25
214,4,14,1994,1904,5394,60,24,1,0,0,0,1,0,0,8,4,129,2,35
214,4,14,1994,1845,5380,60,24,1,0,0,0,1,0,0,8,4,129,2,35
1000,8,14,1994,2390,5457,60,24,1,0,1,0,1,0,0,8,4,915,6,35
528,8,14,1994,2145,5422,60,24,1,0,1,0,1,0,0,8,4,443,6,35
528,8,14,1994,2273,5450,60,24,1,0,1,1,1,0,0,8,4,443,6,35
528,8,14,1994,2204,5436,60,24,1,0,1,0,1,0,0,8,4,443,6,35
528,8,14,1994,2394,5443,60,24,1,0,1,0,1,0,0,8,4,443,6,35
214,4,14,1994,1940,5415,60,24,1,0,0,0,1,0,0,8,4,129,2,35
214,4,14,1994,2094,5401,60,24,1,0,0,0,1,0,0,8,4,129,2,35
528,8,14,1994,2240,5465,60,24,1,0,1,0,1,0,0,8,4,443,6,35
528,8,14,1994,1495,5371,66,24,0,1,0,0,1,0,0,8,4,443,6,41
528,8,14,1994,1395,5369,66,24,0,1,0,0,1,0,0,8,4,443,6,41
528,8,14,1994,2094,5442,66,24,0,1,1,0,1,0,0,8,4,443,6,41
214,4,14,1994,1345,5368,66,24,0,1,0,0,1,0,0,8,4,129,2,41
214,4,14,1994,1604,5393,66,24,0,1,0,0,1,0,0,8,4,129,2,41
214,4,14,1994,1545,5379,66,24,0,1,0,0,1,0,0,8,4,129,2,41
528,8,14,1994,1545,5372,66,24,0,1,0,0,1,0,0,8,4,443,6,41
528,8,14,1994,1940,5464,66,24,0,1,1,0,1,0,0,8,4,443,6,41
214,4,14,1994,1640,5414,66,24,0,1,0,0,1,0,0,8,4,129,2,41
528,8,14,1994,1904,5435,66,24,0,1,1,0,1,0,0,8,4,443,6,41
214,4,14,1994,1794,5400,66,24,0,1,0,0,1,0,0,8,4,129,2,41
528,8,14,1994,1973,5449,66,24,0,1,1,1,1,0,0,8,4,443,6,41
528,8,14,1994,1845,5545,66,24,0,1,1,0,1,0,0,8,4,443,6,41
1000,8,14,1994,2090,5456,66,24,0,1,1,0,1,0,0,8,4,915,6,41
1000,8,14,1994,2540,5458,66,24,1,0,1,0,1,0,0,8,4,915,6,41
528,8,14,1994,2390,5466,66,24,1,0,1,0,1,0,0,8,4,443,6,41
528,8,14,1994,2354,5437,66,24,1,0,1,0,1,0,0,8,4,443,6,41
214,4,14,1994,1995,5381,66,24,1,0,0,0,1,0,0,8,4,129,2,41
528,8,14,1994,2423,5451,66,24,1,0,1,1,1,0,0,8,4,443,6,41
214,4,14,1994,2244,5402,66,24,1,0,0,0,1,0,0,8,4,129,2,41
214,4,14,1994,2290,5416,66,24,1,0,0,0,1,0,0,8,4,129,2,41
528,8,14,1994,2544,5444,66,24,1,0,1,0,1,0,0,8,4,443,6,41
528,8,14,1994,2295,5423,66,24,1,0,1,0,1,0,0,8,4,443,6,41
214,4,14,1994,2054,5395,66,24,1,0,0,0,1,0,0,8,4,129,2,41
214,4,14,1994,2394,5403,90,24,1,0,0,0,1,0,0,8,4,129,2,65
214,4,14,1994,2145,5382,90,24,1,0,0,0,1,0,0,8,4,129,2,65
528,8,14,1994,2445,5424,90,24,1,0,1,0,1,0,0,8,4,443,6,65
528,8,14,1994,2540,5467,90,24,1,0,1,0,1,0,0,8,4,443,6,65
1000,8,14,1994,2690,5459,90,24,1,0,1,0,1,0,0,8,4,915,6,65
528,8,14,1994,2504,5438,90,24,1,0,1,0,1,0,0,8,4,443,6,65
528,8,14,1994,2573,5452,90,24,1,0,1,1,1,0,0,8,4,443,6,65
214,4,14,1994,2240,5417,90,24,1,0,0,0,1,0,0,8,4,129,2,65
214,4,14,1994,2204,5396,90,24,1,0,0,0,1,0,0,8,4,129,2,65
528,8,14,1994,2694,5445,90,24,1,0,1,0,1,0,0,8,4,443,6,65
1000,8,14,1994,3140,5460,100,24,1,0,1,0,1,0,0,8,4,915,6,75
1000,24,15,1994,2595,5510,33,24,0,1,1,0,0,1,0,8,4,915,22,8
1000,24,15,1994,2654,5524,33,24,0,1,1,0,0,1,0,8,4,915,22,8
1000,24,15,1994,3090,5539,33,24,0,1,1,1,0,1,0,8,4,915,22,8
1000,24,15,1994,2754,5525,33,24,0,1,1,0,0,1,0,8,4,915,22,8
1000,24,15,1994,2790,5518,33,24,0,1,1,0,0,1,0,8,4,915,22,8
528,8,15,1994,1790,5425,33,24,0,1,1,0,0,1,0,8,4,443,6,8
528,8,15,1994,1890,5426,33,24,0,1,1,0,0,1,0,8,4,443,6,8
720,16,15,1994,2390,5476,33,24,0,1,1,0,0,1,0,8,4,635,14,8
720,16,15,1994,2195,5468,33,24,0,1,1,0,0,1,0,8,4,635,14,8
1000,24,15,1994,2844,5531,33,24,0,1,1,0,0,1,0,8,4,915,22,8
720,16,15,1994,2444,5489,33,24,0,1,1,0,0,1,0,8,4,635,14,8
720,16,15,1994,2323,5496,33,24,0,1,1,1,0,1,0,8,4,635,14,8
720,16,15,1994,2295,5469,33,24,0,1,1,0,0,1,0,8,4,635,14,8
1000,24,15,1994,2695,5511,33,24,0,1,1,0,0,1,0,8,4,915,22,8
720,16,15,1994,2354,5483,33,24,0,1,1,0,0,1,0,8,4,635,14,8
214,4,15,1994,1590,5384,33,24,0,1,0,0,0,1,0,8,4,129,2,8
1000,24,15,1994,2690,5517,33,24,0,1,1,0,0,1,0,8,4,915,22,8
720,16,15,1994,2290,5475,33,24,0,1,1,0,0,1,0,8,4,635,14,8
1000,24,15,1994,2944,5532,33,24,0,1,1,0,0,1,0,8,4,915,22,8
1000,24,15,1994,2990,5538,33,24,0,1,1,1,0,1,0,8,4,915,22,8
720,16,15,1994,2423,5497,33,24,0,1,1,1,0,1,0,8,4,635,14,8
214,4,15,1994,1490,5383,33,24,0,1,0,0,0,1,0,8,4,129,2,8
720,16,15,1994,2544,5490,33,24,0,1,1,0,0,1,0,8,4,635,14,8
720,16,15,1994,2254,5482,33,24,0,1,1,0,0,1,0,8,4,635,14,8
720,16,15,1994,2390,5477,50,24,0,1,1,0,0,1,0,8,4,635,14,25
528,8,15,1994,1890,5427,50,24,0,1,1,0,0,1,0,8,4,443,6,25
1000,24,15,1994,2944,5533,50,24,0,1,1,0,0,1,0,8,4,915,22,25
214,4,15,1994,1590,5385,50,24,0,1,0,0,0,1,0,8,4,129,2,25
720,16,15,1994,2295,5470,50,24,0,1,1,0,0,1,0,8,4,635,14,25
720,16,15,1994,2423,5498,50,24,0,1,1,1,0,1,0,8,4,635,14,25
720,16,15,1994,2354,5484,50,24,0,1,1,0,0,1,0,8,4,635,14,25
720,16,15,1994,2544,5491,50,24,0,1,1,0,0,1,0,8,4,635,14,25
1000,24,15,1994,2790,5519,50,24,0,1,1,0,0,1,0,8,4,915,22,25
1000,24,15,1994,2695,5512,50,24,0,1,1,0,0,1,0,8,4,915,22,25
1000,24,15,1994,2754,5526,50,24,0,1,1,0,0,1,0,8,4,915,22,25
1000,24,15,1994,3104,5528,60,24,1,0,1,0,0,1,0,8,4,915,22,35
720,16,15,1994,2645,5472,60,24,1,0,1,0,0,1,0,8,4,635,14,35
720,16,15,1994,2704,5486,60,24,1,0,1,0,0,1,0,8,4,635,14,35
528,8,15,1994,2240,5429,60,24,1,0,1,0,0,1,0,8,4,443,6,35
1000,24,15,1994,3045,5514,60,24,1,0,1,0,0,1,0,8,4,915,22,35
720,16,15,1994,2894,5493,60,24,1,0,1,0,0,1,0,8,4,635,14,35
528,8,15,1994,2595,5548,60,24,1,0,1,0,0,1,0,8,4,443,6,35
720,16,15,1994,2773,5500,60,24,1,0,1,1,0,1,0,8,4,635,14,35
1000,24,15,1994,3140,5521,60,24,1,0,1,0,0,1,0,8,4,915,22,35
1000,24,15,1994,3294,5535,60,24,1,0,1,0,0,1,0,8,4,915,22,35
1000,24,15,1994,3440,5542,60,24,1,0,1,1,0,1,0,8,4,915,22,35
214,4,15,1994,1940,5387,60,24,1,0,0,0,0,1,0,8,4,129,2,35
720,16,15,1994,2740,5479,60,24,1,0,1,0,0,1,0,8,4,635,14,35
214,4,15,1994,1640,5386,66,24,0,1,0,0,0,1,0,8,4,129,2,41
1000,24,15,1994,2804,5527,66,24,0,1,1,0,0,1,0,8,4,915,22,41
528,8,15,1994,2295,5547,66,24,0,1,1,0,0,1,0,8,4,443,6,41
720,16,15,1994,2473,5499,66,24,0,1,1,1,0,1,0,8,4,635,14,41
720,16,15,1994,2404,5485,66,24,0,1,1,0,0,1,0,8,4,635,14,41
1000,24,15,1994,2745,5513,66,24,0,1,1,0,0,1,0,8,4,915,22,41
720,16,15,1994,2594,5492,66,24,0,1,1,0,0,1,0,8,4,635,14,41
528,8,15,1994,2095,5373,66,24,0,1,1,0,0,1,0,8,4,443,6,41
528,8,15,1994,1940,5428,66,24,0,1,1,0,0,1,0,8,4,443,6,41
720,16,15,1994,2440,5478,66,24,0,1,1,0,0,1,0,8,4,635,14,41
1000,24,15,1994,2840,5520,66,24,0,1,1,0,0,1,0,8,4,915,22,41
1000,24,15,1994,2994,5534,66,24,0,1,1,0,0,1,0,8,4,915,22,41
1000,24,15,1994,3140,5541,66,24,0,1,1,1,0,1,0,8,4,915,22,41
720,16,15,1994,2345,5471,66,24,0,1,1,0,0,1,0,8,4,635,14,41
1000,24,15,1994,3195,5515,66,24,1,0,1,0,0,1,0,8,4,915,22,41
720,16,15,1994,2854,5487,66,24,1,0,1,0,0,1,0,8,4,635,14,41
720,16,15,1994,2923,5501,66,24,1,0,1,1,0,1,0,8,4,635,14,41
1000,24,15,1994,3590,5543,66,24,1,0,1,1,0,1,0,8,4,915,22,41
1000,16,15,1994,2995,5374,66,24,1,0,1,0,0,1,0,8,4,915,14,41
720,16,15,1994,2890,5480,66,24,1,0,1,0,0,1,0,8,4,635,14,41
1000,24,15,1994,3254,5529,66,24,1,0,1,0,0,1,0,8,4,915,22,41
720,16,15,1994,2795,5473,66,24,1,0,1,0,0,1,0,8,4,635,14,41
1000,24,15,1994,3444,5536,66,24,1,0,1,0,0,1,0,8,4,915,22,41
1000,24,15,1994,3290,5522,66,24,1,0,1,0,0,1,0,8,4,915,22,41
720,16,15,1994,3044,5494,66,24,1,0,1,0,0,1,0,8,4,635,14,41
528,16,15,1994,2895,5550,66,24,1,0,1,0,0,1,0,8,4,443,14,41
528,8,15,1994,2390,5430,66,24,1,0,1,0,0,1,0,8,4,443,6,41
214,4,15,1994,2090,5388,66,24,1,0,0,0,0,1,0,8,4,129,2,41
1000,16,15,1994,3195,5375,90,24,1,0,1,0,0,1,0,8,4,915,14,65
1000,24,15,1994,3345,5516,90,24,1,0,1,0,0,1,0,8,4,915,22,65
720,16,15,1994,3073,5502,90,24,1,0,1,1,0,1,0,8,4,635,14,65
720,16,15,1994,3004,5488,90,24,1,0,1,0,0,1,0,8,4,635,14,65
1000,24,15,1994,3594,5537,90,24,1,0,1,0,0,1,0,8,4,915,22,65
528,16,15,1994,3045,5551,90,24,1,0,1,0,0,1,0,8,4,443,14,65
1000,24,15,1994,3740,5544,90,24,1,0,1,1,0,1,0,8,4,915,22,65
720,16,15,1994,3194,5495,90,24,1,0,1,0,0,1,0,8,4,635,14,65
720,16,15,1994,2945,5474,90,24,1,0,1,0,0,1,0,8,4,635,14,65
720,16,15,1994,3040,5481,90,24,1,0,1,0,0,1,0,8,4,635,14,65
1000,24,15,1994,3440,5523,90,24,1,0,1,0,0,1,0,8,4,915,22,65
214,4,15,1994,2240,5389,90,24,1,0,0,0,0,1,0,8,4,129,2,65
1000,24,15,1994,3404,5530,90,24,1,0,1,0,0,1,0,8,4,915,22,65
528,8,15,1994,2540,5431,90,24,1,0,1,0,0,1,0,8,4,443,6,65
528,16,15,1994,2840,5549,100,24,0,1,1,0,0,1,0,8,4,443,14,75
720,16,17,1994,2590,5503,33,24,0,1,1,0,0,0,1,8,4,635,14,8
720,16,17,1994,2690,5504,33,24,0,1,1,0,0,0,1,8,4,635,14,8
720,16,17,1994,2690,5505,50,24,0,1,1,0,0,0,1,8,4,635,14,25
720,16,17,1994,3040,5507,60,24,1,0,1,0,0,0,1,8,4,635,14,35
720,16,17,1994,2740,5506,66,24,0,1,1,0,0,0,1,8,4,635,14,41
528,16,17,1994,3418,5552,66,24,1,0,1,1,0,0,1,8,4,443,14,41
720,16,17,1994,3190,5508,66,24,1,0,1,0,0,0,1,8,4,635,14,41
1000,24,17,1994,4295,5554,90,24,1,0,1,1,0,0,1,8,4,915,22,65
528,16,17,1994,3568,5553,90,24,1,0,1,1,0,0,1,8,4,443,14,65
720,16,17,1994,3340,5509,90,24,1,0,1,0,0,0,1,8,4,635,14,65
214,4,14,1995,1495,5186,33,25,0,1,0,0,1,0,0,9,5,129,2,8
214,4,14,1995,1490,5220,33,25,0,1,0,0,1,0,0,9,5,129,2,8
1000,8,14,1995,1940,5262,33,25,0,1,1,0,1,0,0,9,5,915,6,8
214,4,14,1995,1395,5185,33,25,0,1,0,0,1,0,0,9,5,129,2,8
214,4,14,1995,1295,5178,33,25,0,1,0,0,1,0,0,9,5,129,2,8
214,4,14,1995,1590,5221,33,25,0,1,0,0,1,0,0,9,5,129,2,8
528,8,14,1995,1790,5269,33,25,0,1,1,0,1,0,0,9,5,443,6,8
528,8,14,1995,1823,5255,33,25,0,1,1,1,1,0,0,9,5,443,6,8
528,8,14,1995,1890,5270,33,25,0,1,1,0,1,0,0,9,5,443,6,8
214,4,14,1995,1554,5200,33,25,0,1,0,0,1,0,0,9,5,129,2,8
528,8,14,1995,1695,5227,33,25,0,1,1,0,1,0,0,9,5,443,6,8
528,8,14,1995,1923,5256,33,25,0,1,1,1,1,0,0,9,5,443,6,8
528,8,14,1995,1395,5181,33,25,0,1,0,0,1,0,0,9,5,443,6,8
214,4,14,1995,1454,5199,33,25,0,1,0,0,1,0,0,9,5,129,2,8
528,8,14,1995,2044,5249,33,25,0,1,1,0,1,0,0,9,5,443,6,8
528,8,14,1995,1854,5242,33,25,0,1,1,0,1,0,0,9,5,443,6,8
528,8,14,1995,1754,5241,33,25,0,1,1,0,1,0,0,9,5,443,6,8
528,8,14,1995,1944,5248,33,25,0,1,1,0,1,0,0,9,5,443,6,8
528,8,14,1995,1495,5182,33,25,0,1,0,0,1,0,0,9,5,443,6,8
1000,8,14,1995,2040,5263,33,25,0,1,1,0,1,0,0,9,5,915,6,8
214,4,14,1995,1195,5357,33,25,0,1,0,0,1,0,0,9,5,129,2,8
528,8,14,1995,1795,5228,33,25,0,1,1,0,1,0,0,9,5,443,6,8
214,4,14,1995,1744,5207,33,25,0,1,0,0,1,0,0,9,5,129,2,8
214,4,14,1995,1644,5206,33,25,0,1,0,0,1,0,0,9,5,129,2,8
528,8,14,1995,1495,5183,50,25,0,1,0,0,1,0,0,9,5,443,6,25
214,4,14,1995,1295,5179,50,25,0,1,0,0,1,0,0,9,5,129,2,25
214,4,14,1995,1845,5188,60,25,1,0,0,0,1,0,0,9,5,129,2,35
528,8,14,1995,2273,5258,60,25,1,0,1,1,1,0,0,9,5,443,6,35
528,8,14,1995,2394,5251,60,25,1,0,1,0,1,0,0,9,5,443,6,35
528,8,14,1995,2145,5230,60,25,1,0,1,0,1,0,0,9,5,443,6,35
528,8,14,1995,2204,5244,60,25,1,0,1,0,1,0,0,9,5,443,6,35
214,4,14,1995,2094,5209,60,25,1,0,0,0,1,0,0,9,5,129,2,35
1000,8,14,1995,2390,5265,60,25,1,0,1,0,1,0,0,9,5,915,6,35
214,4,14,1995,1940,5223,60,25,1,0,0,0,1,0,0,9,5,129,2,35
528,8,14,1995,2240,5272,60,25,1,0,1,0,1,0,0,9,5,443,6,35
214,4,14,1995,1904,5202,60,25,1,0,0,0,1,0,0,9,5,129,2,35
528,8,14,1995,1845,5353,66,25,0,1,1,0,1,0,0,9,5,443,6,41
214,4,14,1995,1794,5208,66,25,0,1,0,0,1,0,0,9,5,129,2,41
214,4,14,1995,1345,5180,66,25,0,1,0,0,1,0,0,9,5,129,2,41
214,4,14,1995,1640,5222,66,25,0,1,0,0,1,0,0,9,5,129,2,41
528,8,14,1995,2094,5250,66,25,0,1,1,0,1,0,0,9,5,443,6,41
528,8,14,1995,1904,5243,66,25,0,1,1,0,1,0,0,9,5,443,6,41
528,8,14,1995,1973,5257,66,25,0,1,1,1,1,0,0,9,5,443,6,41
214,4,14,1995,1545,5187,66,25,0,1,0,0,1,0,0,9,5,129,2,41
1000,8,14,1995,2090,5264,66,25,0,1,1,0,1,0,0,9,5,915,6,41
528,8,14,1995,1545,5184,66,25,0,1,0,0,1,0,0,9,5,443,6,41
214,4,14,1995,1604,5201,66,25,0,1,0,0,1,0,0,9,5,129,2,41
528,8,14,1995,1940,5271,66,25,0,1,1,0,1,0,0,9,5,443,6,41
528,8,14,1995,2423,5259,66,25,1,0,1,1,1,0,0,9,5,443,6,41
214,4,14,1995,2290,5224,66,25,1,0,0,0,1,0,0,9,5,129,2,41
214,4,14,1995,1995,5189,66,25,1,0,0,0,1,0,0,9,5,129,2,41
214,4,14,1995,2054,5203,66,25,1,0,0,0,1,0,0,9,5,129,2,41
528,8,14,1995,2354,5245,66,25,1,0,1,0,1,0,0,9,5,443,6,41
1000,8,14,1995,2540,5266,66,25,1,0,1,0,1,0,0,9,5,915,6,41
528,8,14,1995,2295,5231,66,25,1,0,1,0,1,0,0,9,5,443,6,41
214,4,14,1995,2244,5210,66,25,1,0,0,0,1,0,0,9,5,129,2,41
528,8,14,1995,2390,5273,66,25,1,0,1,0,1,0,0,9,5,443,6,41
528,8,14,1995,2544,5252,66,25,1,0,1,0,1,0,0,9,5,443,6,41
528,8,14,1995,2445,5232,90,25,1,0,1,0,1,0,0,9,5,443,6,65
214,4,14,1995,2394,5211,90,25,1,0,0,0,1,0,0,9,5,129,2,65
214,4,14,1995,2240,5225,90,25,1,0,0,0,1,0,0,9,5,129,2,65
214,4,14,1995,2145,5190,90,25,1,0,0,0,1,0,0,9,5,129,2,65
528,8,14,1995,2504,5246,90,25,1,0,1,0,1,0,0,9,5,443,6,65
214,4,14,1995,2204,5204,90,25,1,0,0,0,1,0,0,9,5,129,2,65
528,8,14,1995,2694,5253,90,25,1,0,1,0,1,0,0,9,5,443,6,65
528,8,14,1995,2573,5260,90,25,1,0,1,1,1,0,0,9,5,443,6,65
1000,8,14,1995,2690,5267,90,25,1,0,1,0,1,0,0,9,5,915,6,65
528,8,14,1995,2540,5274,90,25,1,0,1,0,1,0,0,9,5,443,6,65
214,4,14,1995,2654,5205,100,25,1,0,0,0,1,0,0,9,5,129,2,75
528,8,14,1995,2895,5233,100,25,1,0,1,0,1,0,0,9,5,443,6,75
528,8,14,1995,3144,5254,100,25,1,0,1,0,1,0,0,9,5,443,6,75
214,4,14,1995,2690,5226,100,25,1,0,0,0,1,0,0,9,5,129,2,75
214,4,14,1995,2595,5191,100,25,1,0,0,0,1,0,0,9,5,129,2,75
528,8,14,1995,2954,5247,100,25,1,0,1,0,1,0,0,9,5,443,6,75
1000,8,14,1995,3140,5268,100,25,1,0,1,0,1,0,0,9,5,915,6,75
528,8,14,1995,2990,5275,100,25,1,0,1,0,1,0,0,9,5,443,6,75
528,8,14,1995,3023,5261,100,25,1,0,1,1,1,0,0,9,5,443,6,75
214,4,14,1995,2844,5212,100,25,1,0,0,0,1,0,0,9,5,129,2,75
720,16,15,1995,2444,5297,33,25,0,1,1,0,0,1,0,9,5,635,14,8
720,16,15,1995,2290,5283,33,25,0,1,1,0,0,1,0,9,5,635,14,8
1000,24,15,1995,2944,5340,33,25,0,1,1,0,0,1,0,9,5,915,22,8
214,4,15,1995,1590,5193,33,25,0,1,0,0,0,1,0,9,5,129,2,8
1000,24,15,1995,2654,5332,33,25,0,1,1,0,0,1,0,9,5,915,22,8
720,16,15,1995,2254,5290,33,25,0,1,1,0,0,1,0,9,5,635,14,8
720,16,15,1995,2354,5291,33,25,0,1,1,0,0,1,0,9,5,635,14,8
214,4,15,1995,1490,5192,33,25,0,1,0,0,0,1,0,9,5,129,2,8
720,16,15,1995,2544,5298,33,25,0,1,1,0,0,1,0,9,5,635,14,8
720,16,15,1995,2323,5304,33,25,0,1,1,1,0,1,0,9,5,635,14,8
1000,24,15,1995,2844,5339,33,25,0,1,1,0,0,1,0,9,5,915,22,8
1000,24,15,1995,2695,5319,33,25,0,1,1,0,0,1,0,9,5,915,22,8
528,8,15,1995,1790,5234,33,25,0,1,1,0,0,1,0,9,5,443,6,8
1000,24,15,1995,3090,5347,33,25,0,1,1,1,0,1,0,9,5,915,22,8
1000,24,15,1995,2595,5318,33,25,0,1,1,0,0,1,0,9,5,915,22,8
1000,24,15,1995,2690,5325,33,25,0,1,1,0,0,1,0,9,5,915,22,8
1000,24,15,1995,2754,5333,33,25,0,1,1,0,0,1,0,9,5,915,22,8
720,16,15,1995,2423,5305,33,25,0,1,1,1,0,1,0,9,5,635,14,8
1000,24,15,1995,2990,5346,33,25,0,1,1,1,0,1,0,9,5,915,22,8
720,16,15,1995,2295,5277,33,25,0,1,1,0,0,1,0,9,5,635,14,8
1000,24,15,1995,2790,5326,33,25,0,1,1,0,0,1,0,9,5,915,22,8
528,8,15,1995,1890,5235,33,25,0,1,1,0,0,1,0,9,5,443,6,8
720,16,15,1995,2195,5276,33,25,0,1,1,0,0,1,0,9,5,635,14,8
720,16,15,1995,2390,5284,33,25,0,1,1,0,0,1,0,9,5,635,14,8
720,16,15,1995,2740,5286,60,25,1,0,1,0,0,1,0,9,5,635,14,35
1000,24,15,1995,3045,5321,60,25,1,0,1,0,0,1,0,9,5,915,22,35
720,16,15,1995,2773,5307,60,25,1,0,1,1,0,1,0,9,5,635,14,35
720,16,15,1995,2704,5293,60,25,1,0,1,0,0,1,0,9,5,635,14,35
1000,24,15,1995,3440,5349,60,25,1,0,1,1,0,1,0,9,5,915,22,35
1000,16,15,1995,2845,5173,60,25,1,0,1,0,0,1,0,9,5,915,14,35
528,16,15,1995,2695,5169,60,25,1,0,1,0,0,1,0,9,5,443,14,35
1000,24,15,1995,3294,5342,60,25,1,0,1,0,0,1,0,9,5,915,22,35
720,16,15,1995,2645,5279,60,25,1,0,1,0,0,1,0,9,5,635,14,35
214,4,15,1995,1940,5195,60,25,1,0,0,0,0,1,0,9,5,129,2,35
528,8,15,1995,2240,5237,60,25,1,0,1,0,0,1,0,9,5,443,6,35
1000,24,15,1995,3140,5328,60,25,1,0,1,0,0,1,0,9,5,915,22,35
1000,24,15,1995,3104,5335,60,25,1,0,1,0,0,1,0,9,5,915,22,35
720,16,15,1995,2894,5300,60,25,1,0,1,0,0,1,0,9,5,635,14,35
720,16,15,1995,2345,5278,66,25,0,1,1,0,0,1,0,9,5,635,14,41
